filename,x,y,x2,y2,class
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1264.jpg,544,196,734,532,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1268.jpg,370,699,746,1561,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1268.jpg,115,778,310,1339,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1278.jpg,428,379,899,907,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1279.jpg,432,670,694,997,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1279.jpg,667,214,1290,1065,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1297.jpg,1429,189,1595,501,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1309.jpg,722,257,1140,879,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1309.jpg,279,231,761,852,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1309.jpg,1147,263,1475,715,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1309.jpg,4,24,432,1065,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1317.jpg,0,100,740,1061,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1317.jpg,604,15,1491,1061,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1318.jpg,493,153,907,991,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1323.jpg,706,604,894,1028,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1325.jpg,216,395,336,570,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1325.jpg,915,321,1230,873,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1325.jpg,615,396,915,881,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1325.jpg,311,410,416,553,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1325.jpg,29,370,203,667,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,3199,2583,3562,3138,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,4571,1819,5471,3647,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,1687,2711,1922,3163,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,2934,2603,3170,3120,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,2564,2548,2860,3139,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,1945,2663,2235,3173,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1327.jpg,4085,2062,4808,3600,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1331.jpg,914,343,1213,907,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1339.jpg,804,330,1599,951,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1339.jpg,706,585,826,867,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1342.jpg,757,294,933,741,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1344.jpg,270,617,293,680,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1344.jpg,336,612,362,676,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1347.jpg,815,536,1463,827,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1359.jpg,787,482,1254,1018,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1359.jpg,565,315,629,494,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1359.jpg,1093,290,1340,748,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1359.jpg,966,329,1041,465,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1359.jpg,136,284,256,630,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1359.jpg,245,335,342,547,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1359.jpg,663,360,720,491,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1360.jpg,768,203,1537,1065,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1360.jpg,217,186,1086,1065,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1360.jpg,1220,524,1531,1060,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1360.jpg,0,119,206,1044,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1360.jpg,173,267,377,547,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1367.jpg,674,537,772,704,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1369.jpg,306,178,743,618,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1377.jpg,582,480,1061,1056,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1381.jpg,153,402,1316,867,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1383.jpg,1156,370,1424,905,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1384.jpg,181,237,596,1065,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1384.jpg,499,617,1063,1055,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1384.jpg,0,522,389,1065,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1384.jpg,817,51,1477,1065,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1388.jpg,709,153,1439,1059,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1388.jpg,658,368,920,819,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1388.jpg,454,239,598,629,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1391.jpg,617,312,906,940,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1391.jpg,1006,395,1108,608,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1413.jpg,517,333,650,682,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1413.jpg,377,310,474,590,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1413.jpg,232,286,360,692,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1413.jpg,92,266,264,781,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1413.jpg,1167,337,1269,590,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1418.jpg,1099,1426,1951,3349,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1424.jpg,1691,450,2500,2454,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1424.jpg,1204,1270,1371,1742,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1427.jpg,846,260,1220,959,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1455.jpg,427,638,718,1391,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1455.jpg,250,644,387,953,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1455.jpg,178,616,271,816,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1455.jpg,140,496,176,581,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1457.jpg,681,381,869,878,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1457.jpg,115,218,238,511,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1457.jpg,339,233,471,423,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1457.jpg,901,416,1145,919,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1459.jpg,82,299,842,1439,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1459.jpg,763,202,915,542,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1463.jpg,381,166,515,573,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1463.jpg,740,182,877,574,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1463.jpg,45,230,273,747,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1463.jpg,1011,156,1284,874,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1463.jpg,598,198,778,660,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1463.jpg,934,186,1115,671,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1463.jpg,170,145,291,450,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1464.jpg,288,440,667,1439,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1475.jpg,181,352,634,1641,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1475.jpg,505,397,1185,1937,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1482.jpg,1148,588,1962,2440,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1484.jpg,1146,858,2183,3871,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1484.jpg,2322,1185,3339,3600,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1484.jpg,3104,1300,3280,1662,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1493.jpg,1139,1084,2247,4052,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1497.jpg,2859,1833,3455,3768,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1497.jpg,459,1356,1467,4219,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1497.jpg,2354,1955,2714,3022,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1497.jpg,1190,979,2379,4874,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1499.jpg,1041,905,2195,4049,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1500.jpg,1016,709,2303,3970,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1502.jpg,875,938,2100,4296,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1503.jpg,722,1136,1970,4396,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1506.jpg,1204,933,2226,3831,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1516.jpg,1042,441,2250,4086,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1530.jpg,953,755,2401,4494,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1539.jpg,2790,1381,3374,3089,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1539.jpg,1213,741,2461,3973,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1543.jpg,751,134,2419,4587,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1544.jpg,459,1609,1190,3120,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1544.jpg,1192,1060,2130,3803,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1544.jpg,62,1753,565,3034,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1547.jpg,1004,1131,2231,4458,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1554.jpg,904,467,2404,4542,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1560.jpg,0,1497,328,3602,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1560.jpg,1162,1206,2027,3657,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1561.jpg,929,815,2518,4846,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1561.jpg,56,1172,1213,4546,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1567.jpg,2753,1333,3455,3298,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1567.jpg,2158,1043,2780,3415,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1567.jpg,877,632,2482,4922,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1568.jpg,948,468,2279,4232,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1571.jpg,817,558,2152,4446,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1582.jpg,508,65,1027,1279,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1584.jpg,852,296,1073,992,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1584.jpg,953,273,1319,1235,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1584.jpg,1623,266,1919,1279,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1584.jpg,424,370,631,923,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1588.jpg,784,433,1174,1080,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1588.jpg,542,588,593,779,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1588.jpg,285,595,410,871,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1595.jpg,938,664,2356,3902,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1607.jpg,2180,1156,2301,1508,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1607.jpg,2566,1032,3030,2322,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1607.jpg,836,436,1924,2830,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1607.jpg,2353,1271,2503,1627,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1607.jpg,2113,1038,2176,1211,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1608.jpg,316,366,1186,1973,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1620.jpg,861,441,1167,1239,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1632.jpg,800,0,1474,1776,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1632.jpg,1782,128,2464,1853,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1632.jpg,432,30,907,1560,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1632.jpg,2659,283,2800,659,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1632.jpg,1625,0,2089,1470,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1633.jpg,2219,242,2704,1545,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1633.jpg,2706,497,2895,1194,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1633.jpg,574,162,1372,1910,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1633.jpg,1487,372,2087,1940,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1642.jpg,219,406,1144,2002,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1646.jpg,886,471,1136,1163,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1646.jpg,1716,620,1884,1033,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1646.jpg,1149,525,1446,1061,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1646.jpg,662,465,901,1151,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1646.jpg,1974,594,2046,1076,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1649.jpg,3327,1089,4235,3470,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1652.jpg,3078,1051,4370,3647,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1661.jpg,2312,1280,2983,3097,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1661.jpg,4022,1269,4917,3393,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1661.jpg,3132,1244,3957,3415,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1670.jpg,297,0,1918,1666,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1672.jpg,2222,375,2301,596,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1672.jpg,1241,181,1625,1437,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1672.jpg,1972,390,2077,633,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1672.jpg,1034,431,1235,946,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1672.jpg,732,457,923,1077,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1672.jpg,2078,449,2118,569,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1672.jpg,1741,451,1821,710,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1672.jpg,1850,467,1953,707,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1674.jpg,0,40,511,1931,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1674.jpg,2033,376,2434,1447,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1674.jpg,1522,380,1961,1577,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1674.jpg,2408,452,2756,1313,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1674.jpg,1043,232,1772,1943,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1689.jpg,1743,1155,2646,3504,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1689.jpg,3536,823,4581,3618,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1699.jpg,240,0,1758,1666,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1700.jpg,521,182,1191,1637,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1701.jpg,624,262,787,713,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1707.jpg,3292,1172,4328,3388,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1710.jpg,170,761,939,3193,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1710.jpg,2805,1532,3461,3221,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1710.jpg,3599,2130,4029,3188,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1710.jpg,2461,1954,2880,2961,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1710.jpg,2088,1625,2536,2920,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1710.jpg,3373,2235,3574,2863,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1715.jpg,874,1024,1562,3129,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1715.jpg,3267,2292,3480,2876,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1715.jpg,1760,1466,2429,3239,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1715.jpg,2809,1875,3234,3132,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1715.jpg,2351,1631,2867,3118,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1715.jpg,1419,1375,1808,3158,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1715.jpg,0,30,720,3262,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1715.jpg,3133,2320,3281,2824,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1724.jpg,857,477,1120,1292,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1724.jpg,1269,401,1702,1228,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1724.jpg,1722,432,1905,1002,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1724.jpg,1242,468,1331,748,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1724.jpg,2247,455,2406,667,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1724.jpg,401,422,572,947,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1724.jpg,691,436,784,684,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1724.jpg,1660,446,1768,853,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1726.jpg,555,172,1147,1598,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1732.jpg,645,1341,1351,2991,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1732.jpg,2428,1597,2927,3073,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1732.jpg,1788,1727,2289,2934,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1732.jpg,2891,2106,3113,2801,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1732.jpg,1116,954,1898,3305,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1733.jpg,3236,1037,4102,3440,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1733.jpg,1004,1410,1848,3173,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1739.jpg,562,153,1132,1526,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1740.jpg,544,179,1224,1636,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1746.jpg,453,51,1462,1666,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1748.jpg,439,118,994,1647,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1752.jpg,347,327,574,892,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1754.jpg,772,316,1115,1204,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1756.jpg,1191,419,2817,2050,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1756.jpg,2066,521,2433,1115,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1756.jpg,2524,530,2993,2038,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1758.jpg,500,121,875,1066,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1760.jpg,485,71,849,1033,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1760.jpg,469,752,517,911,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1761.jpg,583,124,916,1035,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1761.jpg,443,225,672,1028,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1768.jpg,569,942,1001,2153,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1768.jpg,950,486,1684,2153,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1779.jpg,384,134,552,595,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1784.jpg,1332,351,1612,1158,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1784.jpg,1194,457,1283,605,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1787.jpg,205,255,520,1025,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1787.jpg,501,62,951,1066,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1797.jpg,588,48,768,392,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1797.jpg,918,60,1022,597,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1797.jpg,341,150,670,661,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1809.jpg,317,33,711,1061,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1810.jpg,371,69,844,1066,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1810.jpg,743,235,955,1066,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1823.jpg,329,294,698,1373,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1827.jpg,304,260,695,1404,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1831.jpg,1006,356,1345,1017,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1831.jpg,239,292,876,1464,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1845.jpg,292,468,602,1321,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1845.jpg,566,473,791,1242,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1848.jpg,2599,273,3660,2847,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1848.jpg,1645,579,2496,2755,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1848.jpg,1377,582,1898,2200,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1848.jpg,680,358,1439,2680,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1852.jpg,523,161,936,910,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1855.jpg,1995,1695,2326,2719,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1855.jpg,851,938,1686,3490,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1858.jpg,301,541,1135,2593,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1858.jpg,1868,553,2711,2588,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1858.jpg,2830,442,3648,2508,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1858.jpg,2534,645,2794,1231,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1858.jpg,3358,575,3745,1931,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1866.jpg,287,333,715,1379,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1870.jpg,576,115,930,999,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1870.jpg,105,423,343,958,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1870.jpg,1066,357,1200,743,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1870.jpg,850,153,1124,923,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1879.jpg,565,71,894,902,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1879.jpg,1073,217,1195,651,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1879.jpg,916,140,1123,756,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1890.jpg,853,1717,1613,3754,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1890.jpg,588,1619,1011,2988,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1890.jpg,1122,1132,1390,1808,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1894.jpg,635,131,931,946,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1899.jpg,470,116,858,956,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1899.jpg,414,325,653,895,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1902.jpg,221,341,670,1323,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1902.jpg,517,139,801,1181,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1913.jpg,807,1017,1621,3083,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1916.jpg,807,757,1712,3089,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1919.png,855,228,990,434,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1921.png,374,50,627,593,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1921.png,626,132,773,578,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1921.png,296,171,433,579,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1921.png,550,212,656,586,person
/content/drive/MyDrive/TFM/BibNumberTest/bib_number_1923.png,276,40,739,666,person
